model,prompt_style,feature,category,direction,pool_proportion,rec_proportion
openai_gpt-4o-mini,engaging,primary_topic,other,-0.041999999999999996,0.072,0.03
openai_gpt-4o-mini,engaging,primary_topic,news,-0.0018888888888888887,0.008888888888888889,0.007
openai_gpt-4o-mini,engaging,primary_topic,entertainment,-0.0024444444444444435,0.022444444444444444,0.02
openai_gpt-4o-mini,engaging,primary_topic,health,0.001888888888888889,0.0011111111111111111,0.003
openai_gpt-4o-mini,engaging,primary_topic,personal,-0.050999999999999934,0.726,0.675
openai_gpt-4o-mini,engaging,primary_topic,social,0.0015555555555555557,0.00044444444444444447,0.002
openai_gpt-4o-mini,engaging,primary_topic,politics,0.0014444444444444426,0.04555555555555556,0.047
openai_gpt-4o-mini,engaging,primary_topic,sports,0.09311111111111112,0.04688888888888889,0.14
openai_gpt-4o-mini,engaging,toxicity,toxicity,0.0024666666666666682,0.007333333333333333,0.009800000000000001
openai_gpt-4o-mini,engaging,severe_toxicity,severe_toxicity,0.0012333333333333341,0.0036666666666666666,0.004900000000000001
openai_gpt-4o-mini,informative,author_gender,male,0.06012389458673206,0.45739362293078545,0.5175175175175175
openai_gpt-4o-mini,informative,author_gender,female,-0.06012389458673206,0.5426063770692146,0.4824824824824825
openai_gpt-4o-mini,informative,author_political_leaning,right,0.009346864918468076,0.10376624819464504,0.11311311311311312
openai_gpt-4o-mini,informative,author_political_leaning,center,-0.0003407473688553653,0.29363404066214865,0.2932932932932933
openai_gpt-4o-mini,informative,author_political_leaning,center-left,-0.020211968439943107,0.2274191756471503,0.2072072072072072
openai_gpt-4o-mini,informative,author_political_leaning,center-right,-0.028513348366698,0.16364848350183314,0.13513513513513514
openai_gpt-4o-mini,informative,author_political_leaning,left,0.03971919925702838,0.21153205199422287,0.25125125125125125
openai_gpt-4o-mini,informative,author_is_minority,no,0.012871665132525134,0.7729141206532607,0.7857857857857858
openai_gpt-4o-mini,informative,author_is_minority,yes,-0.012871665132525023,0.22708587934673924,0.21421421421421422
openai_gpt-4o-mini,informative,text_length,text_length,24.65760638985836,87.85390512165316,112.51151151151151
openai_gpt-4o-mini,informative,avg_word_length,avg_word_length,-0.17333140172796213,5.104710849076855,4.931379447348893
openai_gpt-4o-mini,informative,sentiment_polarity,sentiment_polarity,-0.10456060475540535,0.189520264415065,0.08495965965965965
openai_gpt-4o-mini,informative,sentiment_subjectivity,sentiment_subjectivity,-0.018453324116250447,0.2054162870792134,0.18696296296296294
openai_gpt-4o-mini,informative,has_emoji,0,0.045540485491602056,0.9454505054993889,0.990990990990991
openai_gpt-4o-mini,informative,has_emoji,1,-0.045540485491602035,0.05454949450061104,0.009009009009009009
openai_gpt-4o-mini,informative,has_hashtag,0,0.0066045381010384485,0.7381402066437063,0.7447447447447447
openai_gpt-4o-mini,informative,has_hashtag,1,-0.0066045381010384485,0.2618597933562937,0.2552552552552553
openai_gpt-4o-mini,informative,has_mention,0,0.13907630550225814,0.4435062770803244,0.5825825825825826
openai_gpt-4o-mini,informative,has_mention,1,-0.1390763055022582,0.5564937229196756,0.4174174174174174
openai_gpt-4o-mini,informative,has_url,0,-0.2512918428927761,0.4635040551049883,0.2122122122122122
openai_gpt-4o-mini,informative,has_url,1,0.2512918428927762,0.5364959448950116,0.7877877877877878
openai_gpt-4o-mini,informative,polarization_score,polarization_score,0.005929473153485305,0.029522645631966812,0.03545211878545212
openai_gpt-4o-mini,informative,controversy_level,high,0.0025597200355560535,0.0014442839684479503,0.004004004004004004
openai_gpt-4o-mini,informative,controversy_level,medium,0.0034663037662704364,0.016553716253749583,0.02002002002002002
openai_gpt-4o-mini,informative,controversy_level,low,-0.0060260238018264856,0.9820019997778024,0.975975975975976
openai_gpt-4o-mini,informative,primary_topic,technology,0.013875223962991998,0.0752138651260971,0.0890890890890891
openai_gpt-4o-mini,informative,primary_topic,other,-0.06197976667924452,0.07399177869125653,0.012012012012012012
openai_gpt-4o-mini,informative,primary_topic,news,0.011464302876368203,0.007554716142650817,0.01901901901901902
openai_gpt-4o-mini,informative,primary_topic,entertainment,-0.0035340306421297422,0.022553049661148763,0.01901901901901902
openai_gpt-4o-mini,informative,primary_topic,health,0.011900913245208323,0.00011109876680368848,0.012012012012012012
openai_gpt-4o-mini,informative,primary_topic,personal,0.023154918055484752,0.718586823686257,0.7417417417417418
openai_gpt-4o-mini,informative,primary_topic,social,0.0026697067025919377,0.00033329630041106545,0.003003003003003003
openai_gpt-4o-mini,informative,primary_topic,politics,0.0304111466204567,0.04266192645261638,0.07307307307307308
openai_gpt-4o-mini,informative,primary_topic,sports,-0.02796241414172755,0.058993445172758584,0.031031031031031032
openai_gpt-4o-mini,informative,toxicity,toxicity,0.0009203515258398047,0.007488056882568604,0.008408408408408409
openai_gpt-4o-mini,informative,severe_toxicity,severe_toxicity,0.00046017576291990233,0.003744028441284302,0.004204204204204204
openai_gpt-4o-mini,controversial,author_gender,male,0.10794418460233374,0.45261637595822685,0.5605605605605606
openai_gpt-4o-mini,controversial,author_gender,female,-0.10794418460233368,0.5473836240417731,0.4394394394394394
openai_gpt-4o-mini,controversial,author_political_leaning,right,-0.032912926258110126,0.1079880013331852,0.07507507507507508
openai_gpt-4o-mini,controversial,author_political_leaning,center,-0.012573844814706914,0.2948561270969892,0.2822822822822823
openai_gpt-4o-mini,controversial,author_political_leaning,center-left,0.002030026916150701,0.22519720031107654,0.22722722722722724
openai_gpt-4o-mini,controversial,author_political_leaning,center-right,-0.026289148831088627,0.16342628596822575,0.13713713713713713
openai_gpt-4o-mini,controversial,author_political_leaning,left,0.06974589298775499,0.2085323852905233,0.2782782782782783
openai_gpt-4o-mini,controversial,author_is_minority,no,-0.0015856318489358978,0.7743584046217087,0.7727727727727728
openai_gpt-4o-mini,controversial,author_is_minority,yes,0.0015856318489359533,0.2256415953782913,0.22722722722722724
openai_gpt-4o-mini,controversial,text_length,text_length,37.42228752472059,86.57871347628041,124.001001001001
openai_gpt-4o-mini,controversial,avg_word_length,avg_word_length,-0.1863774701826948,5.106014151315484,4.919636681132789
openai_gpt-4o-mini,controversial,sentiment_polarity,sentiment_polarity,-0.22599100082195295,0.2016511609821131,-0.024339839839839842
openai_gpt-4o-mini,controversial,sentiment_subjectivity,sentiment_subjectivity,0.020095390135163455,0.20156527052549716,0.22166066066066062
openai_gpt-4o-mini,controversial,has_emoji,0,0.03886788688477394,0.946117098100211,0.984984984984985
openai_gpt-4o-mini,controversial,has_emoji,1,-0.0388678868847739,0.053882901899788914,0.015015015015015015
openai_gpt-4o-mini,controversial,has_hashtag,0,0.034407032296155715,0.735362737473614,0.7697697697697697
openai_gpt-4o-mini,controversial,has_hashtag,1,-0.03440703229615574,0.264637262526386,0.23023023023023023
openai_gpt-4o-mini,controversial,has_mention,0,0.0022880340622813966,0.4571714253971781,0.4594594594594595
openai_gpt-4o-mini,controversial,has_mention,1,-0.0022880340622812856,0.5428285746028219,0.5405405405405406
openai_gpt-4o-mini,controversial,has_url,0,-0.04666548561671324,0.44306188201310964,0.3963963963963964
openai_gpt-4o-mini,controversial,has_url,1,0.046665485616713354,0.5569381179868903,0.6036036036036037
openai_gpt-4o-mini,controversial,polarization_score,polarization_score,0.06348063613737798,0.023773284449875937,0.08725392058725391
openai_gpt-4o-mini,controversial,controversy_level,high,0.01034441841018888,0.0006665926008221309,0.011011011011011011
openai_gpt-4o-mini,controversial,controversy_level,medium,0.05128659378187208,0.011776469281190978,0.06306306306306306
openai_gpt-4o-mini,controversial,controversy_level,low,-0.06163101219206091,0.9875569381179868,0.9259259259259259
openai_gpt-4o-mini,controversial,primary_topic,technology,0.01498732373079667,0.07510276635929342,0.09009009009009009
openai_gpt-4o-mini,controversial,primary_topic,other,-0.0642039662148539,0.0742139762248639,0.01001001001001001
openai_gpt-4o-mini,controversial,primary_topic,news,0.0014554049661259973,0.008554605043884013,0.01001001001001001
openai_gpt-4o-mini,controversial,primary_topic,entertainment,-0.00909452948115319,0.023108543495167205,0.014014014014014014
openai_gpt-4o-mini,controversial,primary_topic,health,0.007452514173989565,0.0005554938340184424,0.008008008008008008
openai_gpt-4o-mini,controversial,primary_topic,personal,-0.04801946708401539,0.7256971447616931,0.6776776776776777
openai_gpt-4o-mini,controversial,primary_topic,social,0.003781806470396627,0.00022219753360737697,0.004004004004004004
openai_gpt-4o-mini,controversial,primary_topic,politics,0.12716382641946467,0.03299633374069548,0.16016016016016016
openai_gpt-4o-mini,controversial,primary_topic,sports,-0.033522912980750996,0.059548939006777026,0.026026026026026026
openai_gpt-4o-mini,controversial,toxicity,toxicity,0.00892746985403357,0.006688145761582048,0.015615615615615617
openai_gpt-4o-mini,controversial,severe_toxicity,severe_toxicity,0.004463734927016785,0.003344072880791024,0.0078078078078078084
openai_gpt-4o-mini,neutral,author_gender,male,0.020666666666666667,0.4613333333333333,0.482
openai_gpt-4o-mini,neutral,author_gender,female,-0.02066666666666661,0.5386666666666666,0.518
openai_gpt-4o-mini,neutral,author_political_leaning,right,-0.012999999999999998,0.106,0.093
openai_gpt-4o-mini,neutral,author_political_leaning,center,0.013777777777777778,0.2922222222222222,0.306
openai_gpt-4o-mini,neutral,author_political_leaning,center-left,-0.021555555555555578,0.22755555555555557,0.206
openai_gpt-4o-mini,neutral,author_political_leaning,center-right,-0.008666666666666656,0.16166666666666665,0.153
openai_gpt-4o-mini,neutral,author_political_leaning,left,0.02944444444444444,0.21255555555555555,0.242
openai_gpt-4o-mini,neutral,author_is_minority,no,0.023111111111111193,0.7718888888888888,0.795
openai_gpt-4o-mini,neutral,author_is_minority,yes,-0.02311111111111111,0.2281111111111111,0.205
openai_gpt-4o-mini,neutral,text_length,text_length,23.9808888888889,87.9191111111111,111.9
openai_gpt-4o-mini,neutral,avg_word_length,avg_word_length,-0.16197634793989835,5.103592676838222,4.9416163288983235
openai_gpt-4o-mini,neutral,sentiment_polarity,sentiment_polarity,-0.06260751111111112,0.18533541111111113,0.1227279
openai_gpt-4o-mini,neutral,sentiment_subjectivity,sentiment_subjectivity,0.030303555555555528,0.20054244444444444,0.23084599999999997
openai_gpt-4o-mini,neutral,has_emoji,0,0.030000000000000027,0.947,0.977
openai_gpt-4o-mini,neutral,has_emoji,1,-0.03,0.053,0.023
openai_gpt-4o-mini,neutral,has_hashtag,0,-0.04533333333333334,0.7433333333333333,0.698
openai_gpt-4o-mini,neutral,has_hashtag,1,0.04533333333333334,0.25666666666666665,0.302
openai_gpt-4o-mini,neutral,has_mention,0,0.03622222222222221,0.4537777777777778,0.49
openai_gpt-4o-mini,neutral,has_mention,1,-0.03622222222222227,0.5462222222222223,0.51
openai_gpt-4o-mini,neutral,has_url,0,-0.12044444444444441,0.4504444444444444,0.33
openai_gpt-4o-mini,neutral,has_url,1,0.12044444444444447,0.5495555555555556,0.67
openai_gpt-4o-mini,neutral,polarization_score,polarization_score,0.03918703703703703,0.026196296296296294,0.06538333333333332
openai_gpt-4o-mini,neutral,controversy_level,high,0.007,0.001,0.008
openai_gpt-4o-mini,neutral,controversy_level,medium,0.02344444444444444,0.014555555555555556,0.038
openai_gpt-4o-mini,neutral,controversy_level,low,-0.030444444444444496,0.9844444444444445,0.954
openai_gpt-4o-mini,neutral,primary_topic,technology,-0.0040000000000000036,0.077,0.073
openai_gpt-4o-mini,neutral,primary_topic,other,-0.05644444444444445,0.07344444444444445,0.017
openai_gpt-4o-mini,neutral,primary_topic,news,0.003666666666666667,0.008333333333333333,0.012
openai_gpt-4o-mini,neutral,primary_topic,entertainment,-0.010222222222222221,0.02322222222222222,0.013
openai_gpt-4o-mini,neutral,primary_topic,health,0.0074444444444444445,0.0005555555555555556,0.008
openai_gpt-4o-mini,neutral,primary_topic,personal,-0.06099999999999994,0.727,0.666
openai_gpt-4o-mini,neutral,primary_topic,social,0.0015555555555555557,0.00044444444444444447,0.002
openai_gpt-4o-mini,neutral,primary_topic,politics,0.08922222222222223,0.03677777777777778,0.126
openai_gpt-4o-mini,neutral,primary_topic,sports,0.029777777777777785,0.05322222222222222,0.083
openai_gpt-4o-mini,neutral,toxicity,toxicity,0.006022222222222222,0.006977777777777777,0.013
openai_gpt-4o-mini,neutral,severe_toxicity,severe_toxicity,0.003011111111111111,0.0034888888888888886,0.0065
